date,open,high,low,close,volume
8/17/2012,340.5283,342.1094,339.3058,342.0538,2177596
8/20/2012,341.2254,342.9277,339.7908,341.2456,1756206
8/21/2012,340.0181,342.4882,334.4908,338.1996,2221205
8/22/2012,337.1236,343.8016,336.7791,342.074,1908504
8/23/2012,340.6041,343.741,338.9522,341.8821,1783743
8/24/2012,341.2759,343.7258,340.5081,342.8065,1426194
8/27/2012,334.906,339.4574,333.0117,338.0531,2613607
8/28/2012,335.9214,342.2963,335.79,342.1094,2057213
8/29/2012,342.17,348.0398,341.5537,347.5447,2988737
8/30/2012,345.6403,347.2316,343.5895,344.3472,1626719
8/31/2012,345.5191,347.8327,343.5187,346.0697,2125576
9/4/2012,345.7969,346.0243,340.2151,344.0239,1889318
9/5/2012,343.4985,346.782,343.0641,343.8622,1708169
9/6/2012,346.5092,353.5459,345.888,353.2983,3042880
9/7/2012,353.6014,359.7895,352.4244,356.7081,3231250
9/10/2012,358.5316,360.0723,352.7881,353.9904,2559567
9/11/2012,352.5709,353.9298,349.0551,349.6562,1869256
9/12/2012,348.2519,351.0297,343.9431,348.9945,2641060
9/13/2012,350.1109,358.1477,348.8228,356.6525,2657503
9/14/2012,358.4508,360.1683,357.1425,358.4912,2618474
9/17/2012,357.6982,360.1077,356.1272,358.6428,1507518
9/18/2012,357.5315,363.0274,357.0263,362.8355,2066329
9/19/2012,362.4415,368.0284,361.8909,367.4929,3097447
9/20/2012,365.9623,369.4529,364.3206,367.8044,2906562
9/21/2012,369.8721,371.2411,368.8164,370.7713,6356170
9/24/2012,369.2609,378.8789,368.8821,378.5455,3560175
9/25/2012,380.3994,386.3803,377.6766,378.4344,6048362
9/26/2012,378.7829,384.5365,374.3124,380.6065,5672350
9/27/2012,383.8849,385.3447,379.6922,382.1421,3920387
9/28/2012,380.955,383.5565,379.4396,381.1318,2783390
10/1/2012,383.4302,386.4358,381.9956,384.8093,3167487
10/2/2012,386.5369,386.9359,378.9951,382.3896,2768926
10/3/2012,381.7481,385.8903,379.97,385.173,2208139
10/4/2012,385.2993,388.906,383.607,387.9765,2452198
10/5/2012,389.3202,391.1741,386.4384,387.7745,2735841
10/8/2012,384.4153,385.7185,380.955,382.819,1957226
10/9/2012,383.7434,384.5764,375.0852,375.8733,3002784
10/10/2012,374.7468,377.61,372.9434,376.1107,2039703
10/11/2012,380.3236,383.1524,379.0052,379.6063,2383687
10/12/2012,379.7932,381.3187,375.8783,376.2067,2403670
10/15/2012,374.7872,375.7419,369.1099,374.3023,3017878
10/16/2012,373.8729,377.3382,372.0191,376.1814,2058068
10/17/2012,375.8025,382.0613,373.9386,381.6319,2292519
10/18/2012,381.6572,383.6197,341.478,351.0757,12407870
10/19/2012,356.4201,356.9859,339.4574,344.4027,11479490
10/22/2012,344.0087,345.8374,338.2955,342.8267,4055372
10/23/2012,339.4624,347.2012,339.4574,343.6753,2915611
10/24/2012,346.9335,347.0345,341.1092,342.1358,2494311
10/25/2012,343.4985,344.5088,340.2201,342.367,2399090
10/26/2012,341.7305,345.0291,339.0533,341.0486,1950865
10/31/2012,343.4278,344.0037,340.9728,343.6489,1536501
11/1/2012,343.246,349.0046,342.8519,347.3326,2048771
11/2/2012,350.9696,351.3535,347.2214,347.4983,2324369
11/5/2012,345.7717,346.9638,341.2557,344.9938,1635894
11/6/2012,346.2667,346.782,342.2609,344.3674,1582791
11/7/2012,340.9728,342.6054,336.674,336.9923,2231507
11/8/2012,338.5481,339.1997,328.9655,329.501,2596940
11/9/2012,330.6931,337.6085,328.4957,334.9262,3114084
11/12/2012,335.2899,338.3461,333.8351,336.376,1405870
11/13/2012,334.9111,337.2347,332.5015,332.9174,1593945
11/14/2012,333.729,334.4968,328.5968,329.6323,1667792
11/15/2012,328.3442,333.3956,325.2608,326.9601,1848663
11/16/2012,326.3186,329.8672,321.2722,326.9197,3437836
11/19/2012,331.2235,337.9015,331.1376,337.5429,2368104
11/20/2012,338.1996,342.4882,335.7041,338.4319,2087785
11/21/2012,337.9369,338.3461,333.5977,336.3608,2111456
11/23/2012,338.4319,338.4471,336.477,337.4216,922477
11/26/2012,336.6488,336.9316,332.9006,333.9766,2202401
11/27/2012,333.4815,340.9728,332.3853,338.8057,2508178
11/28/2012,337.4418,345.9788,335.3606,345.3524,3041840
11/29/2012,347.4286,350.52,344.5088,349.5047,2775139
11/30/2012,349.2117,353.2074,346.3728,352.778,3162630
12/3/2012,354.733,356.5767,350.6266,351.202,2192348
12/4/2012,351.0757,351.3333,346.3779,349.0703,1991355
12/5/2012,349.636,350.8231,344.6756,347.4488,1860794
12/6/2012,347.3326,351.3838,345.7767,349.1208,1462216
12/7/2012,351.0757,352.0254,344.7205,345.6252,1918392
12/10/2012,346.2213,349.3835,345.413,346.2364,1366366
12/11/2012,348.55,354.5713,347.3983,352.0254,2687108
12/12/2012,353.2125,355.3745,350.3079,352.3689,2425774
12/13/2012,361.6433,361.9237,353.3741,354.9653,3443866
12/14/2012,353.1822,357.5517,352.8084,354.5931,2129893
12/17/2012,356.3797,372.9384,355.6321,364.0983,3034558
12/18/2012,361.9868,368.3011,361.2039,364.2448,3004838
12/19/2012,364.063,365.2198,362.0272,363.7599,1918493
12/20/2012,365.3511,366.0533,362.1745,364.8965,1656953
12/21/2012,360.6583,363.1078,358.9156,361.4968,3525039
12/24/2012,360.9311,361.2695,357.3749,358.4003,841931
12/26/2012,357.6779,360.1077,354.8188,358.0821,1182317
12/27/2012,357.2082,358.0669,352.8993,356.7788,1647392
12/28/2012,354.4551,357.092,353.6065,353.6065,1400727
12/31/2012,353.6014,358.9408,351.5809,357.3294,1997204
1/2/2013,363.4113,367.2403,361.9616,365.346,2541125
1/3/2013,366.1947,369.7307,364.068,365.5582,2318140
1/4/2013,368.4224,374.5498,367.5839,372.7818,2763352
1/7/2013,371.5088,373.494,369.0488,371.1552,1655567
1/8/2013,371.5543,371.9381,365.9421,370.4228,1675767
1/9/2013,369.9025,372.9737,368.0486,372.8565,2023414
1/10/2013,375.2368,376.333,370.5238,374.5548,1835680
1/11/2013,374.8175,375.0329,371.9382,373.8022,1285125
1/14/2013,372.2918,374.9185,364.8914,365.346,2863106
1/15/2013,363.3659,371.2815,359.7137,366.1947,3927265
1/16/2013,364.9167,365.8967,360.5068,361.2746,2023007
1/17/2013,362.5475,363.522,359.1681,359.3197,2209894
1/18/2013,358.8347,360.0521,354.2733,355.8796,3225898
1/22/2013,355.9554,356.2964,351.3384,355.0512,3746912
1/23/2013,371.7816,378.3535,371.6806,374.5649,5894240
1/24/2013,374.4336,382.3087,374.0643,380.7934,3381676
1/25/2013,379.2476,383.1423,378.985,380.7126,2225604
1/28/2013,379.7477,381.6875,377.7928,379.2274,1626733
1/29/2013,377.217,382.3694,377.1109,380.7176,1745448
1/30/2013,380.7479,384.39,380.3286,380.7934,1732972
1/31/2013,379.1163,382.7079,378.985,381.7329,1632827
2/1/2013,383.0009,392.2955,382.9503,391.7904,3740977
2/4/2013,387.7947,389.201,383.0362,383.4151,3039252
2/5/2013,384.4809,389.5223,383.6399,386.8097,1870516
2/6/2013,383.4403,390.4568,383.1524,389.0474,2073310
2/7/2013,388.81,393.4118,386.6884,390.9569,2839906
2/8/2013,394.0787,397.3823,393.7908,396.7257,3017515
2/11/2013,393.2048,395.5285,390.8559,395.2355,2166856
2/12/2013,394.897,398.0037,393.6948,394.3666,1858945
2/13/2013,394.0787,396.7155,393.9979,395.4577,1197970
2/14/2013,393.8766,398.428,392.8865,397.9633,1735119
2/15/2013,397.7511,400.7112,397.5844,400.5243,2729417
2/19/2013,402.0903,407.6519,401.7316,407.5762,2930859
2/20/2013,406.7932,408.6471,399.9707,400.3071,2763911
2/21/2013,403.1056,406.869,399.6807,401.8579,3504108
2/22/2013,403.7421,404.7474,400.984,403.9694,2053709
2/25/2013,405.2778,408.3642,399.312,399.4534,2303464
2/26/2013,401.5902,402.07,396.2357,399.1301,2202194
2/27/2013,401.4892,406.5154,399.6252,404.0048,2025716
2/28/2013,404.6716,407.6469,404.6362,404.7221,2264972
3/1/2013,403.0046,407.7227,402.1711,407.2428,2175125
3/4/2013,406.7932,415.6534,406.6416,414.9786,2765170
3/5/2013,418.7298,424.3974,418.7146,423.6165,4043572
3/6/2013,424.8395,426.3423,418.6691,419.9674,2872395
3/7/2013,421.3212,422.6143,419.0581,420.5816,2052201
3/8/2013,421.5434,421.7555,416.7698,420.0381,2911833
3/11/2013,420.124,424.1702,420.028,421.7051,1594652
3/12/2013,419.6289,420.225,416.0727,418.063,1994079
3/13/2013,418.2095,419.6188,415.3857,416.9011,1641213
3/14/2013,417.7498,417.7498,412.9004,414.9967,1650811
3/15/2013,413.4611,414.3704,410.8546,411.3405,3096363
3/18/2013,406.6416,410.5616,404.8585,408.051,1837742
3/19/2013,409.7937,413.84,407.3741,409.8342,2097435
3/20/2013,412.6175,412.961,409.8948,411.5456,1463422
3/21/2013,409.819,412.6616,409.0916,409.8039,1466416
3/22/2013,411.5618,411.8143,408.9855,409.324,1487868
3/25/2013,410.3848,413.8299,407.561,408.9855,1706904
3/26/2013,410.9354,411.1879,408.051,410.3898,1191420
3/27/2013,407.4903,407.6519,404.7878,405.4596,2163095
3/28/2013,406.1314,406.8285,400.7314,401.18,2286612
4/1/2013,401.5952,405.2525,400.7062,404.717,1806580
4/2/2013,406.4093,411.6072,406.1365,410.703,2041175
4/3/2013,410.9152,411.289,404.4534,407.2488,1738253
4/4/2013,406.2628,407.0205,399.7212,401.6256,2447102
4/5/2013,397.0742,397.544,392.1945,395.5537,3433494
4/8/2013,393.3816,393.7857,388.1533,391.4115,2831918
4/9/2013,391.7399,395.9073,390.5326,392.8259,2157238
4/10/2013,395.488,400.2516,391.9924,399.1554,1978662
4/11/2013,400.5193,400.6304,396.0639,399.2615,2028666
4/12/2013,400.0697,400.1263,395.4931,399.0897,1636329
4/15/2013,397.0186,402.6005,392.5077,394.988,2452511
4/16/2013,397.3419,402.0953,395.9932,400.7668,1741556
4/17/2013,397.4228,399.4913,393.0532,395.3062,2036508
4/18/2013,396.7155,396.9429,384.5467,386.8976,3285226
4/19/2013,388.5373,405.8536,387.0723,404.0503,5802611
4/22/2013,404.419,406.1153,391.4873,404.1735,2883007
4/23/2013,404.6211,411.9457,404.2978,408.1066,2292052
4/24/2013,408.2126,413.2085,408.1571,410.9121,1829051
4/25/2013,412.3245,412.4357,407.9702,408.7127,1990183
4/26/2013,407.955,408.0257,402.3883,404.8332,2487637
4/29/2013,405.7576,415.5827,405.6314,413.744,2300254
4/30/2013,413.7137,418.0781,413.0469,416.5273,2306166
5/1/2013,415.8656,416.6031,412.3801,414.436,1454134
5/2/2013,414.2693,421.5687,413.7389,419.0733,2016664
5/3/2013,422.7861,427.7567,422.3011,427.2111,2511142
5/6/2013,428.4942,435.3591,428.4942,435.2076,2140979
5/7/2013,435.9451,436.3795,429.7116,433.0254,1958986
5/8/2013,432.9092,441.436,430.8431,441.3097,2466446
5/9/2013,439.9004,444.3558,438.582,440.2237,2199550
5/10/2013,442.1584,444.8003,440.5672,444.6437,1897154
5/13/2013,443.9668,445.7752,441.184,443.2798,1448030
5/14/2013,443.2646,448.9172,443.0828,448.114,1576836
5/15/2013,452.3573,462.9047,451.6096,462.6572,3984994
5/16/2013,464.2282,464.7232,455.6458,456.5853,3203974
5/17/2013,459.692,461.4443,454.8931,459.2676,2791803
5/20/2013,457.1561,465.0364,457.1561,458.9393,2272695
5/21/2013,458.6817,460.5204,453.4231,458.1513,1982685
5/22/2013,455.9236,459.3333,448.0029,449.286,2557609
5/23/2013,443.0121,449.5588,441.4966,445.9369,2274946
5/24/2013,442.1331,443.9314,439.9863,441.1531,2296360
5/28/2013,446.2955,450.66,444.7296,445.169,2257410
5/29/2013,442.3604,443.5122,436.5917,438.6224,2012380
5/30/2013,439.4357,443.9719,437.6626,439.86,2120587
5/31/2013,438.5264,443.0121,438.2233,440.0913,1969357
6/3/2013,440.9915,441.4814,431.909,438.2789,2475396
6/4/2013,438.39,439.7741,431.4291,433.97,1867345
6/5/2013,435.6925,439.1982,432.9748,434.2731,2106491
6/6/2013,436.5967,437.6222,427.9689,436.7685,2578905
6/7/2013,439.6882,444.5275,437.112,444.3911,2673069
6/10/2013,445.5883,450.0841,444.573,449.6901,2337753
6/11/2013,446.5329,448.0635,444.285,444.4315,1757482
6/12/2013,447.2856,447.5584,439.2993,440.4762,2204549
6/13/2013,438.9608,444.3558,437.2029,443.0121,2069414
6/14/2013,444.578,446.9017,441.5623,442.022,2244971
6/17/2013,444.1386,449.291,443.6587,447.6847,2145138
6/18/2013,448.897,455.1356,448.7455,454.9436,2151510
6/19/2013,455.3225,460.1062,453.3675,454.9739,2915792
6/20/2013,451.5945,455.1356,446.1995,446.9219,3371895
6/21/2013,448.7404,449.5183,441.0269,444.9973,3981576
6/24/2013,440.4257,442.6686,436.0663,439.37,3016272
6/25/2013,443.1434,444.3659,436.7028,437.5565,2552561
6/26/2013,441.3704,443.5172,439.764,441.3198,1831328
6/27/2013,443.9213,446.8966,442.8353,443.0474,1926354
6/28/2013,441.9513,445.457,441.5931,444.7144,2348727
7/1/2013,447.7857,450.6297,447.0532,448.5081,1722652
7/2/2013,449.68,450.0841,443.1485,445.6944,1891448
7/3/2013,444.477,449.1597,443.7698,447.7756,1048628
7/5/2013,449.584,452.3118,448.2353,451.3419,1701830
7/8/2013,454.2313,457.7977,453.1574,457.2016,1969450
7/9/2013,460.187,461.172,453.61,457.2774,1961588
7/10/2013,456.3732,460.2552,454.8224,457.6562,1706796
7/11/2013,461.1973,465.1425,458.9342,464.8545,2583821
7/12/2013,464.7333,466.2487,462.3288,466.2487,2567441
7/15/2013,466.9054,468.7745,462.8946,467.1024,1958669
7/16/2013,468.335,468.7593,461.6519,464.5353,1982952
7/17/2013,465.2385,468.1986,462.8643,464.0008,1505868
7/18/2013,464.2231,464.7333,456.2418,460.0254,3579481
7/19/2013,447.8665,456.1206,442.3099,452.9119,7358055
7/22/2013,455.6407,461.0306,453.115,460.0355,2902800
7/23/2013,460.0355,461.1973,454.4132,456.55,2045127
7/24/2013,458.2978,459.8334,454.984,456.0953,2063078
7/25/2013,451.5339,453.0392,447.5988,448.4171,3000533
7/26/2013,448.0585,449.5739,445.5378,447.23,1777562
7/29/2013,447.0027,452.0138,444.9771,445.6742,1891862
7/30/2013,447.2856,452.4128,444.967,450.0437,1755610
7/31/2013,451.0893,452.8669,447.6493,448.4424,2072892
8/1/2013,452.1047,456.9288,452.1047,456.7621,2133480
8/2/2013,456.3681,458.1664,455.0446,457.9492,1713765
8/5/2013,457.3531,457.4213,454.2263,457.1561,1309721
8/6/2013,456.9995,459.5349,452.4734,452.8978,1504606
8/7/2013,452.1249,453.8474,449.1193,449.9073,1379208
8/8/2013,452.3522,452.529,447.2023,450.9226,1487625
8/9/2013,449.8618,452.3674,449.579,449.7861,1323661
8/12/2013,448.013,448.0635,445.361,447.3109,1377034
8/13/2013,447.9777,448.8212,442.608,445.1589,1419756
8/14/2013,443.7041,444.6437,438.0415,439.3801,2082097
8/15/2013,436.6675,436.9099,433.4143,434.2529,1869174
8/16/2013,435.0712,435.6572,432.6768,432.8627,1675087
8/19/2013,433.2678,440.4864,433.1365,437.2787,1810825
8/20/2013,438.6426,440.5419,436.2128,437.1625,1236259
8/21/2013,439.8044,442.9661,437.7081,439.1376,1757333
8/22/2013,440.84,441.8755,439.6023,441.3502,869911
8/23/2013,443.4313,443.5172,439.3498,439.5821,1076493
8/26/2013,439.4761,441.9513,437.4807,437.6525,1056184
8/27/2013,434.2327,436.3088,428.3124,429.4489,1731654
8/28/2013,429.4995,432.106,428.2467,428.6407,1329908
8/29/2013,428.9034,434.6166,428.6609,432.1161,1370908
8/30/2013,432.2828,433.4345,427.1303,427.8072,1862207
9/3/2013,431.5756,437.5515,431.3685,434.6166,2047636
9/4/2013,434.6014,441.2441,431.9848,440.3015,2040633
9/5/2013,441.2441,444.4669,440.2893,444.3052,1291335
9/6/2013,445.7601,446.437,441.3653,444.3154,1561560
9/9/2013,446.4117,449.4527,445.75,448.5959,1222504
9/10/2013,449.5891,450.5893,446.5481,448.9071,1287636
9/11/2013,448.8414,453.0998,447.5988,452.7058,1610577
9/12/2013,453.317,453.5696,449.584,451.1267,1095465
9/13/2013,451.8521,452.4482,446.9724,449.1082,1325286
9/16/2013,452.7109,453.115,446.9876,448.4474,1341111
9/17/2013,448.2706,448.7682,445.0327,447.6139,1259422
9/18/2013,447.7352,456.6358,446.0784,456.3075,1934434
9/19/2013,457.6562,457.6562,452.3067,453.8171,1596560
9/20/2013,453.8171,456.7167,452.4179,456.2014,4343880
9/23/2013,452.6856,455.4336,447.1543,447.811,1777442
9/24/2013,447.811,449.6295,445.2347,447.9827,1466985
9/25/2013,447.8362,447.8362,442.3049,443.1283,1649029
9/26/2013,443.6688,445.9167,442.0018,443.6031,1259907
9/27/2013,441.9109,443.2748,440.1378,442.7039,1258822
9/30/2013,439.0113,444.9518,438.6224,442.4615,1720996
10/1/2013,444.6538,448.402,444.5528,448.0655,1682984
10/2/2013,445.9066,449.2531,443.4263,448.5636,1495334
10/3/2013,448.5687,451.6501,440.5369,442.5524,2117005
10/4/2013,442.0018,443.2697,439.4761,440.6632,1358005
10/7/2013,438.1879,441.4916,436.5008,437.3241,1293591
10/8/2013,437.112,437.4454,430.1966,431.227,1943503
10/9/2013,432.5455,435.7632,425.827,432.3333,2651123
10/10/2013,436.3644,438.885,434.5307,438.587,2255255
10/11/2013,437.4706,441.234,437.1019,440.4813,1407096
10/14/2013,437.7889,442.6332,437.1473,442.5625,1243573
10/15/2013,442.3857,447.3715,441.4966,445.5429,1591887
10/16/2013,447.4927,453.7868,446.5531,453.6348,2004867
10/17/2013,451.0893,453.0645,447.422,448.9698,4163147
10/18/2013,493.3144,512.9545,492.0111,510.9076,11563920
10/21/2013,510.9339,514.7427,504.9176,506.8119,3628191
10/22/2013,507.6706,511.7118,503.0187,508.6809,2208639
10/23/2013,505.65,522.6986,505.4631,521.01,2663226
10/24/2013,521.2439,525.6386,517.6725,518.0514,2092054
10/25/2013,519.7032,519.7032,510.5702,512.8231,2030479
10/28/2013,512.8231,516.9804,511.7042,512.7221,1158320
10/29/2013,514.7932,523.805,511.9644,523.4514,1604995
10/30/2013,524.0525,524.0929,518.2787,520.5114,1324081
10/31/2013,519.7587,526.1205,517.2532,520.5922,1616405
11/1/2013,521.2035,523.3301,517.824,518.804,1283286
11/4/2013,521.057,521.4964,516.2732,518.3322,1138656
11/5/2013,515.4246,521.1327,513.9445,516.0156,1181373
11/6/2013,518.0766,518.7838,512.909,516.6369,914174
11/7/2013,516.5662,517.233,509.0042,509.1608,1679632
11/8/2013,509.5649,514.4901,509.4386,513.2424,1290800
11/11/2013,509.9488,513.1919,509.1861,510.4944,1112528
11/12/2013,509.0345,514.0152,507.6706,511.0955,1218087
11/13/2013,508.5546,521.7389,508.4283,521.547,1578515
11/14/2013,522.2794,525.2244,520.476,522.9412,1166731
11/15/2013,522.7593,524.3404,520.4563,522.0976,1276257
11/18/2013,523.2038,529.7657,519.9165,521.0822,1759713
11/19/2013,521.1681,522.6987,516.7885,517.8766,1128798
11/20/2013,520.274,521.9965,515.4297,516.4147,963706
11/21/2013,518.7838,524.497,518.2787,522.3552,1091805
11/22/2013,522.0268,523.416,519.9065,521.254,1254110
11/25/2013,523.9161,532.0136,522.8363,528.3462,1612058
11/26/2013,529.6949,536.2113,526.8333,534.6504,2286072
11/27/2013,536.479,539.4948,535.4536,537.0246,1122631
11/29/2013,536.5447,538.7977,535.1758,535.2465,1192773
12/2/2013,537.2267,538.6613,530.7861,532.6652,1373206
12/3/2013,530.882,537.1913,529.9071,532.0489,1676144
12/4/2013,531.0942,537.4641,530.4021,534.5342,1190968
12/5/2013,534.0392,535.2818,530.9528,534.1099,1133663
12/6/2013,540.399,540.505,535.494,540.4394,1428774
12/9/2013,541.0051,546.7234,539.5049,544.6169,1482485
12/10/2013,543.6117,551.7748,543.3591,547.9105,1853894
12/11/2013,549.2946,551.2747,543.1166,544.1875,1706923
12/12/2013,545.3393,547.0416,539.9999,540.4848,1595700
12/13/2013,543.2328,543.6824,534.3852,535.8527,2162168
12/16/2013,537.4742,542.8742,536.4689,542.0104,1602009
12/17/2013,541.9296,545.9404,539.6867,540.4343,1535137
12/18/2013,541.4396,548.057,534.9687,547.9559,2210252
12/19/2013,545.9444,551.6132,545.0918,548.6985,1665669
12/20/2013,549.7492,556.2504,549.5977,555.9726,3261557
12/23/2013,559.6197,563.6406,558.2458,563.2871,1721503
12/24/2013,563.2214,563.3578,559.7511,561.6403,734170
12/26/2013,562.7365,565.2571,560.0491,564.4792,1337795
12/27/2013,565.7623,565.9037,562.196,564.9541,1569747
12/30/2013,565.934,566.0149,560.2158,560.4381,1234872
12/31/2013,561.8424,566.2674,558.8216,566.1209,1357839
1/2/2014,563.4689,564.6257,559.8319,562.2869,1821401
1/3/2014,563.2366,564.2115,558.1498,558.1851,1664846
1/6/2014,562.2313,565.1864,558.9125,564.4085,1769288
1/7/2014,568.288,575.7086,566.3483,575.2881,2552245
1/8/2014,578.8961,579.5628,572.4757,576.4865,2242287
1/9/2014,577.6029,577.9969,568.5709,570.935,2084366
1/10/2014,575.4005,575.4005,566.8989,570.9047,2141847
1/13/2014,569.0306,579.3557,564.3328,567.2676,2418270
1/14/2014,574.8296,581.4218,569.8489,580.6135,2481611
1/15/2014,582.427,583.4424,577.7797,580.2195,1949525
1/16/2014,580.462,584.9219,579.9063,584.0586,1683876
1/17/2014,584.3769,586.2863,577.9868,581.1844,2700584
1/21/2014,586.4379,587.9887,581.5733,587.8371,1979510
1/22/2014,589.3071,589.9537,585.3922,588.5039,1571311
1/23/2014,585.9681,587.2259,583.1241,586.0186,1948578
1/24/2014,581.4268,582.7074,567.2777,567.697,3918938
1/27/2014,568.8437,569.0457,546.7032,556.2807,4352585
1/28/2014,560.8725,568.6664,560.6805,567.2828,2208315
1/29/2014,565.3178,566.6463,555.3664,559.155,2364192
1/30/2014,578.3909,582.1744,569.4246,573.5385,5076247
1/31/2014,591.7015,599.3746,581.4874,596.561,5565423
2/3/2014,595.6669,596.9408,571.8266,572.5464,4568875
2/4/2014,574.8498,583.4424,574.3548,574.9357,2811838
2/5/2014,577.5726,581.3056,569.8136,577.4816,2394325
2/6/2014,581.4874,586.0489,579.679,585.9479,1945997
2/7/2014,589.8223,595.0102,586.2515,594.7778,2685432
2/10/2014,591.9288,597.2833,590.5245,592.4996,1944075
2/11/2014,596.1569,602.0651,592.1359,601.2134,2050377
2/12/2014,600.6173,601.1224,596.7681,599.4504,1724490
2/13/2014,596.4498,606.1234,595.8992,606.1234,1835894
2/14/2014,603.9563,608.3915,602.5368,607.5883,2193285
2/18/2014,606.8861,612.6751,606.1739,611.6699,2108553
2/19/2014,608.8511,610.8313,604.912,607.3559,2103507
2/20/2014,607.76,609.6518,606.285,608.25,1700843
2/21/2014,610.1191,611.1597,607.606,608.0884,1862284
2/24/2014,608.8815,616.3576,608.7501,612.4932,1674113
2/25/2014,614.2259,618.5499,611.4392,616.2768,1438445
2/26/2014,618.2974,620.7625,613.1247,616.3627,1982121
2/27/2014,615.4635,618.4161,614.7669,615.8777,1259795
2/28/2014,616.4485,618.3933,609.3159,614.0794,2313176
3/3/2014,609.5836,610.1342,602.2034,607.5327,2104616
3/4/2014,613.7511,614.2562,610.9728,613.7056,1467631
3/5/2014,613.7763,617.8326,611.9356,615.3978,1235272
3/6/2014,617.4285,619.3809,615.5696,616.0798,1267959
3/7/2014,619.7118,619.8054,611.9517,613.645,1514730
3/10/2014,614.0996,615.0821,608.24,612.0184,1214528
3/11/2014,613.1297,613.4075,604.4766,606.1688,1712649
3/12/2014,604.3554,610.1393,598.1875,609.8614,1964277
3/13/2014,610.1898,611.4779,598.4755,600.6476,2339645
3/14/2014,597.0762,601.5619,592.2975,592.4339,2293388
3/17/2014,595.6921,604.6938,595.1163,602.1832,2160095
3/18/2014,603.4815,611.9982,602.6682,611.8618,1817951
3/19/2014,612.1346,612.2306,603.3501,605.795,1610833
3/20/2014,606.1486,611.0283,603.83,604.7393,1684681
3/21/2014,609.3613,611.0384,597.3086,597.6066,3207477
3/24/2014,598.1875,598.5462,578.8708,584.9224,3036542
3/25/2014,588.999,590.9387,579.4012,585.3215,2410125
3/26/2014,586.9834,591.8126,571.5715,571.8089,2554077
3/27/2014,571.2431,571.7937,556.7202,562.8729,3818631
3/28/2014,565.2571,572.4251,564.6358,565.8381,2253524
3/31/2014,571.0158,573.3395,562.1505,562.989,1939988
4/1/2014,565.8987,574.6023,564.752,573.2839,2180443
4/2/2014,576.825,578.2899,567.7829,573.39,2085760
4/3/2014,573.39,588.3,566.01,571.5,4012659
4/4/2014,578.55,579.7173,544.494,545.25,5363131
4/7/2014,544.79,549.85,530.53,540.63,3946815
4/8/2014,545.05,559.88,544.7,557.51,3482243
4/9/2014,565.84,567.8,555.38,567.04,3031068
4/10/2014,568,568.21,545.5,546.69,3294330
4/11/2014,537.94,547.59,533.4,537.76,3174702
4/14/2014,543.66,553.02,540.52,545.2,2538776
4/15/2014,551,552.89,530.64,548.7,3992074
4/16/2014,557.7,564,553.1,563.9,4535718
4/17/2014,556.32,557,539.4,543.34,5604179
4/21/2014,544,544,534,539.37,2422418
4/22/2014,536,547.995,536,545.5,2326897
4/23/2014,543.67,544.8,528.1277,537.51,1954017
4/24/2014,541.69,542.5,531,534.44,2065546
4/25/2014,532.26,533.86,522.5,523.1,2369938
4/28/2014,525.8,525.9,511,522.98,3750042
4/29/2014,523.89,537.76,523,536.33,2531953
4/30/2014,535.12,536.34,529.09,534.88,2036412
5/1/2014,534.25,539.91,532.86,538.53,2003547
5/2/2014,541.44,542.4,533.27,533.87,1779648
5/5/2014,530.24,535.72,527.58,535.33,1228390
5/6/2014,533.41,534.548,522.2601,522.57,1834320
5/7/2014,523.25,524.43,511.09,518,3071981
5/8/2014,515.72,527.35,514.46,520.17,2450440
5/9/2014,518.65,527.35,514.28,526.62,2261215
5/12/2014,531.84,538.75,527.51,538.43,1944902
5/13/2014,539.58,543.99,537.9,541.54,2010474
5/14/2014,541.82,541.82,533.11,534.41,1280903
5/15/2014,533.14,533.9999,525.31,529.12,1829143
5/16/2014,529.6,530.84,523.57,528.3,1907537
5/19/2014,528.88,539.35,525.66,538.83,1976325
5/20/2014,540,546.35,536.57,540.39,2424962
5/21/2014,542.9,549.75,542.11,549.7,1562619
5/22/2014,552.2,557.96,551,555.45,2146620
5/23/2014,558.13,565,554.17,563.8,2672414
5/27/2014,567.78,574.87,564.15,574.87,2185798
5/28/2014,574.57,577.66,569.952,570.45,1580200
5/29/2014,573.39,573.48,568.4525,570.56,1409408
5/30/2014,571.64,572.58,565.79,571.65,1871693
6/2/2014,569.75,570.41,556.7,564.34,1660355
6/3/2014,560.9,562.4,552.5275,554.51,2026954
6/4/2014,551.52,558.58,548.56,553.76,1729048
6/5/2014,557.11,565,555.05,564.93,1792859
6/6/2014,568.16,568.7999,559.58,566.03,1740248
6/9/2014,566.75,572,565.22,570.73,1529355
6/10/2014,568.78,572,566.13,568.3,1472116
6/11/2014,565.92,568.97,563.68,567.5,1128417
6/12/2014,567,567,557.15,559.5,1546085
6/13/2014,560.08,560.65,553.72,560.35,1353287
6/16/2014,557.25,557.99,550,552.3,1938486
6/17/2014,552.36,553.74,547.47,550.615,1477494
6/18/2014,552.8,561.4,551.58,560.66,2057643
6/19/2014,561.15,565,556.6679,564.99,2627242
6/20/2014,566.45,566.77,559.37,566.52,3156309
6/23/2014,564.35,574.44,563.5,574.29,1722711
6/24/2014,574.22,582.25,569.16,572.54,2843997
6/25/2014,573.55,587.3,573.26,585.93,2110029
